Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
Astro,Postsynaptic.density (Re),0.000144271021725442,2.72543027787387,20,833,0.00996996582542362,0.0240096038415366,0.015004186259446,0.00996996582542362,SCZ,syngoAll,1.710287941663,4.34311089881686,SCZ__Astro_no_meta_analysis,Astro_no_meta_analysis,0.00996996582542362,*,Astro_no_meta_analysis,0.000144271021725442,0.00996996582542362,3.84082089252794
Astro,Synapse (Re),0.000220363948068435,1.76020357142701,53,1493,0.00996996582542362,0.0354989953114535,0.0229178505991172,0.00996996582542362,SCZ,syngoAll,1.31764654692699,2.35140191433754,SCZ__Astro_no_meta_analysis,Astro_no_meta_analysis,0.00996996582542362,*,Astro_no_meta_analysis,0.000220363948068435,0.00996996582542362,3.65685945535401
Astro,Postsynapse (Re),0.000287595168041066,1.97121628578833,36,1147,0.00996996582542362,0.031386224934612,0.0299098974762708,0.00996996582542362,SCZ,syngoAll,1.39244016548268,2.79056417767882,SCZ__Astro_no_meta_analysis,Astro_no_meta_analysis,0.00996996582542362,*,Astro_no_meta_analysis,0.000287595168041066,0.00996996582542362,3.54121841491895
Astro,Process.in.the.synapse (Re),0.000973439654113887,1.73488126263773,43,1334,0.0227764124653188,0.0322338830584708,0.101237724027844,0.0227764124653188,SCZ,syngoAll,1.26138233751437,2.38612267346514,SCZ__Astro_no_meta_analysis,Astro_no_meta_analysis,0.0227764124653187,*,Astro_no_meta_analysis,0.000973439654113887,0.0227764124653188,3.01169096627818
Astro,Regulation.of.synaptic.vesicle.cycle (Re),0.0010950198300634,11.1724391371369,4,635,0.0227764124653188,0.0062992125984252,0.113882062326594,0.0227764124653188,SCZ,syngoAll,3.49431945974004,35.7218044060332,SCZ__Astro_no_meta_analysis,Astro_no_meta_analysis,0.0227764124653187,*,Astro_no_meta_analysis,0.0010950198300634,0.0227764124653188,2.96057801597534
Astro,Postsynaptic.specialization (Re),0.00178637901851588,2.19091737933316,20,883,0.0309639029876086,0.0226500566251416,0.185783417925652,0.0309639029876086,SCZ,syngoAll,1.38017704140958,3.47790089173033,SCZ__Astro_no_meta_analysis,Astro_no_meta_analysis,0.0309639029876086,*,Astro_no_meta_analysis,0.00178637901851588,0.0309639029876086,2.74802639080781
Astro,Synaptic.vesicle.cycle (Re),0.00393034604740303,2.48675239208874,13,772,0.0583937127042737,0.016839378238342,0.408755988929916,0.0583937127042737,SCZ,syngoAll,1.40233872495128,4.40973165008614,SCZ__Astro_no_meta_analysis,Astro_no_meta_analysis,0.0583937127042736,"",Astro_no_meta_analysis,0.00393034604740303,0.0583937127042737,2.40556921047408
Astro,Synapse.organization (Re),0.00461156382026678,2.08839105787031,18,868,0.0599503296634681,0.0207373271889401,0.479602637307745,0.0599503296634681,SCZ,syngoAll,1.28507542507718,3.39386865975646,SCZ__Astro_no_meta_analysis,Astro_no_meta_analysis,0.0599503296634681,"",Astro_no_meta_analysis,0.00461156382026678,0.0599503296634681,2.33615177670464
Astro,Process.in.the.presynapse (Re),0.011869262947374,2.01757897684533,15,834,0.131534317145744,0.0179856115107914,1,0.131534317145744,SCZ,syngoAll,1.18743463850091,3.42808336208487,SCZ__Astro_no_meta_analysis,Astro_no_meta_analysis,0.131534317145744,"",Astro_no_meta_analysis,0.011869262947374,0.131534317145744,1.92557624884885
Astro,Regulation.of.synapse.assembly (Re),0.013308444889932,3.88003372369421,5,661,0.131534317145744,0.0075642965204236,1,0.131534317145744,SCZ,syngoAll,1.51738534042914,9.92144928245231,SCZ__Astro_no_meta_analysis,Astro_no_meta_analysis,0.131534317145744,"",Astro_no_meta_analysis,0.013308444889932,0.131534317145744,1.8758726894674
