Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
Immune,Postsynaptic.cytosol (Re),0.00240905652853278,8.24966780807393,4,493,0.192038002891447,0.00811359026369168,0.250541878967409,0.192038002891447,AD,syngoAll,2.78120304383136,24.4703525312617,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.192038002891446,"",Immune_no_meta_analysis,0.00240905652853278,0.192038002891447,2.61815300915823
Immune,Synaptic.membrane (Re),0.006575921671877,9.26347811143274,3,487,0.192038002891447,0.00616016427104723,0.683895853875208,0.192038002891447,AD,syngoAll,2.60545156430215,32.9355678289025,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.192038002891446,"",Immune_no_meta_analysis,0.006575921671877,0.192038002891447,2.18204336847199
Immune,Postsynaptic.actin.cytoskeleton (Re),0.006575921671877,9.26347811143274,3,487,0.192038002891447,0.00616016427104723,0.683895853875208,0.192038002891447,AD,syngoAll,2.60545156430215,32.9355678289025,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.192038002891446,"",Immune_no_meta_analysis,0.006575921671877,0.192038002891447,2.18204336847199
Immune,Postsynapse (Re),0.0073860770342864,1.76926043476253,25,1008,0.192038002891447,0.0248015873015873,0.768152011565786,0.192038002891447,AD,syngoAll,1.1719796052309,2.67093597196122,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.192038002891446,"",Immune_no_meta_analysis,0.0073860770342864,0.192038002891447,2.1315861671168
Immune,Modification.of.postsynaptic.actin.cytoskeleton (Re),0.0111219441973772,7.40852691055907,3,490,0.231336439305445,0.00612244897959184,1,0.231336439305445,AD,syngoAll,2.13753201481928,25.6774030068122,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.231336439305446,"",Immune_no_meta_analysis,0.0111219441973772,0.231336439305445,1.95381928825858
Immune,Postsynaptic.cytoskeleton (Re),0.0149446504916829,6.53771600115179,3,492,0.259040608522504,0.00609756097560976,1,0.259040608522504,AD,syngoAll,1.90939790347078,22.384925862767,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.259040608522504,"",Immune_no_meta_analysis,0.0149446504916829,0.259040608522504,1.82551423728635
Immune,Synapse.organization (Re),0.0218061038555702,1.95825452658089,13,723,0.3239764001399,0.0179806362378976,1,0.3239764001399,AD,syngoAll,1.11268788432241,3.44639394829917,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.3239764001399,"",Immune_no_meta_analysis,0.0218061038555702,0.3239764001399,1.66142192383812
Immune,Structural.constituent.of.postsynaptic.density (Re),0.0272265550644452,9.24601115248259,2,483,0.350678870198888,0.0041407867494824,1,0.350678870198888,AD,syngoAll,1.95812411534836,43.6584798490281,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.350678870198889,"",Immune_no_meta_analysis,0.0272265550644452,0.350678870198888,1.56500730581937
Immune,Regulation.of.synapse.organization (Re),0.0303472099210577,4.83121498918702,3,498,0.350678870198888,0.00602409638554217,1,0.350678870198888,AD,syngoAll,1.44554103315227,16.1466452604577,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.350678870198889,"",Immune_no_meta_analysis,0.0303472099210577,0.350678870198888,1.51788123116496
Immune,Modification.of.postsynaptic.structure (Re),0.0402590877092115,4.27315901826028,3,501,0.380319596728845,0.00598802395209581,1,0.380319596728845,AD,syngoAll,1.28885177290672,14.167562460777,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.380319596728845,"",Immune_no_meta_analysis,0.0402590877092115,0.380319596728845,1.39513607066307
