Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
Immune,Postsynaptic.actin.cytoskeleton (Re),0.00294716888745983,28.6129892269824,2,111,0.136222037608855,0.018018018018018,0.306505564295822,0.136222037608855,AD,syngoAll,6.37052953146724,128.514144461528,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.136222037608855,"",Immune_no_meta_analysis,0.00294716888745983,0.136222037608855,2.53059497619953
Immune,Presynaptic.endocytic.zone (Re),0.00335626803653527,26.5798980934692,2,112,0.136222037608855,0.0178571428571429,0.349051875799668,0.136222037608855,AD,syngoAll,5.95969454565063,118.54483098883,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.136222037608855,"",Immune_no_meta_analysis,0.00335626803653527,0.136222037608855,2.47414336305791
Immune,Modification.of.postsynaptic.actin.cytoskeleton (Re),0.00424901303213019,23.2279556087702,2,114,0.136222037608855,0.0175438596491228,0.441897355341539,0.136222037608855,AD,syngoAll,5.26844581715548,102.40931395861,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.136222037608855,"",Immune_no_meta_analysis,0.00424901303213019,0.136222037608855,2.37171193688564
Immune,Postsynaptic.cytoskeleton (Re),0.0052393091388021,20.6463200943984,2,116,0.136222037608855,0.0172413793103448,0.544888150435419,0.136222037608855,AD,syngoAll,4.72531457958794,90.2099799411726,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.136222037608855,"",Immune_no_meta_analysis,0.0052393091388021,0.136222037608855,2.28072597580001
Immune,Modification.of.postsynaptic.structure (Re),0.0108451409000323,13.7750196751155,2,125,0.200700816510893,0.016,1,0.200700816510893,AD,syngoAll,3.23030439725361,58.7409555616942,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.200700816510893,"",Immune_no_meta_analysis,0.0108451409000323,0.200700816510893,1.96476480126076
Immune,Modification.of.synaptic.structure (Re),0.0115788932602438,13.2737396707106,2,126,0.200700816510893,0.0158730158730159,1,0.200700816510893,AD,syngoAll,3.11821325803832,56.5042061801245,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.200700816510893,"",Immune_no_meta_analysis,0.0115788932602438,0.200700816510893,1.93633294958433
Immune,Synaptic.vesicle.endocytosis (Re),0.026043796578702,8.44245211418833,2,142,0.386936406312144,0.0140845070422535,1,0.386936406312144,AD,syngoAll,2.01792575835966,35.3209216964955,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.386936406312144,"",Immune_no_meta_analysis,0.026043796578702,0.386936406312144,1.58429570547275
Immune,Presynaptic.endocytic.zone.membrane (Re),0.0634890386579323,16.7388827376502,1,109,0.82535750255312,0.00917431192660551,1,0.82535750255312,AD,syngoAll,2.1401557573631,130.920468914856,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,0.82535750255312,"",Immune_no_meta_analysis,0.0634890386579323,0.82535750255312,
Immune,Postsynaptic.actin.cytoskeleton.organization (Re),0.0887498863149238,11.5070909976285,1,114,1,0.0087719298245614,1,1,AD,syngoAll,1.51105936228844,87.6293456976883,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,1,"",Immune_no_meta_analysis,0.0887498863149238,1,
Immune,Postsynaptic.cytoskeleton.organization (Re),0.10358143332364,9.68936581532296,1,117,1,0.00854700854700855,1,1,AD,syngoAll,1.2843270947819,73.09961012626,AD__Immune_no_meta_analysis,Immune_no_meta_analysis,1,"",Immune_no_meta_analysis,0.10358143332364,1,
