Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
EN,Protein.catabolic.process.at.postsynapse (Re),0.0673920058750946,15.9822090219675,1,134,1,0.00746268656716418,1,1,PD,syngoAll,2.00956596536201,127.107549403507,PD__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.0673920058750946,1,
EN,Protein.catabolic.process.at.synapse (Re),0.0867165767349221,11.9863782519126,1,137,1,0.0072992700729927,1,1,PD,syngoAll,1.54667353923365,92.8917835299046,PD__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.0867165767349221,1,
EN,Synaptic.cleft (Re),0.105643860585434,9.5859186262664,1,140,1,0.00714285714285714,1,1,PD,syngoAll,1.25649372155809,73.1319499117391,PD__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.105643860585434,1,
EN,Regulation.of.postsynaptic.neurotransmitter.receptor.activity (Re),0.111866074501325,8.98930978147471,1,141,1,0.00709219858156028,1,1,PD,syngoAll,1.18294662611028,68.3105125486731,PD__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.111866074501325,1,
EN,Postsynaptic.density.assembly (Re),0.124181960586755,7.98991014608211,1,143,1,0.00699300699300699,1,1,PD,syngoAll,1.05838046600616,60.3173113949878,PD__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.124181960586755,1,
EN,Integral.component.of.postsynaptic.membrane (Re),0.127307738933076,3.32093111951475,2,212,1,0.00943396226415094,1,1,PD,syngoAll,0.808401231462917,13.6424625190188,PD__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.127307738933076,1,0.895145195138386
EN,Ligand.gated.ion.channel.activity.involved.in.regulation.of.presynaptic.membrane.potential (Re),0.130276218821369,7.56940298689105,1,144,1,0.00694444444444444,1,1,PD,syngoAll,1.005469779373,56.9841707362741,PD__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.130276218821369,1,
EN,Regulation.of.postsynaptic.membrane.neurotransmitter.receptor.levels (Re),0.139046901086756,3.13956288719683,2,217,1,0.00921658986175115,1,1,PD,syngoAll,0.76490094727351,12.886446484082,PD__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.139046901086756,1,0.856838685734873
EN,Postsynaptic.membrane (Re),0.163171838800938,2.83021101380246,2,227,1,0.00881057268722467,1,1,PD,syngoAll,0.69053335600791,11.5998659774474,PD__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.163171838800938,1,0.787354792326532
EN,Postsynaptic.specialization.assembly (Re),0.188951891903871,4.95625370676047,1,154,1,0.00649350649350649,1,1,PD,syngoAll,0.669873973991018,36.670257032715,PD__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.188951891903871,1,
