Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
Astro,Neurotransmitter.receptor.transport (Re),0.00366806789737299,25.9086026151892,2,138,0.381479061326791,0.0144927536231884,0.381479061326791,0.381479061326791,AD,syngoAll,5.68411502489249,118.093262809101,AD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.381479061326791,"",Astro_no_meta_analysis,0.00366806789737299,0.381479061326791,2.43556263396671
Astro,Postsynaptic.modulation.of.chemical.synaptic.transmission (Re),0.0104218953390808,14.2630956860281,2,147,0.393887329344445,0.0136054421768707,1,0.393887329344445,AD,syngoAll,3.29858548096742,61.6736779212192,AD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.393887329344444,"",Astro_no_meta_analysis,0.0104218953390808,0.393887329344445,1.98205329250949
Astro,Postsynaptic.process.involved.in.chemical.synaptic.transmission (Re),0.0113621345003205,13.5745931588278,2,148,0.393887329344445,0.0135135135135135,1,0.393887329344445,AD,syngoAll,3.14918899603688,58.5133441211661,AD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.393887329344444,"",Astro_no_meta_analysis,0.0113621345003205,0.393887329344445,1.94454007402714
Astro,Transport (Re),0.0213753715251672,9.50491289829534,2,157,0.555759659654348,0.0127388535031847,1,0.555759659654348,AD,syngoAll,2.24713725039744,40.2037611134801,AD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.555759659654347,"",Astro_no_meta_analysis,0.0213753715251672,0.555759659654348,1.67008632806516
Astro,Neurotransmitter.receptor.transport.to.plasma.membrane (Re),0.0815552114995595,12.867215095151,1,138,1,0.0072463768115942,1,1,AD,syngoAll,1.64879353226283,100.415983605697,AD__Astro_no_meta_analysis,Astro_no_meta_analysis,1,"",Astro_no_meta_analysis,0.0815552114995595,1,
Astro,Trans.synaptic.signaling (Re),0.104241062471705,2.7270303817771,3,284,1,0.0105633802816901,1,1,AD,syngoAll,0.858363291653445,8.66380794175182,AD__Astro_no_meta_analysis,Astro_no_meta_analysis,1,"",Astro_no_meta_analysis,0.104241062471705,1,0.981961170748588
Astro,Presynapse (Re),0.104363072675928,1.91793799241892,6,577,1,0.0103986135181976,1,1,AD,syngoAll,0.840432147261235,4.37689842630511,AD__Astro_no_meta_analysis,Astro_no_meta_analysis,1,"",Astro_no_meta_analysis,0.104363072675928,1,0.981453142809115
Astro,Synaptic.signaling (Re),0.107167397054111,2.69245149292418,3,286,1,0.0104895104895105,1,1,AD,syngoAll,0.847592030801735,8.55281170457978,AD__Astro_no_meta_analysis,Astro_no_meta_analysis,1,"",Astro_no_meta_analysis,0.107167397054111,1,0.969937317563722
Astro,Synapse (Re),0.116540473329334,1.58971336629164,10,1038,1,0.00963391136801541,1,1,AD,syngoAll,0.830581946444314,3.04267218639302,AD__Astro_no_meta_analysis,Astro_no_meta_analysis,1,"",Astro_no_meta_analysis,0.116540473329334,1,0.933523222354497
Astro,Metabolism (Re),0.130624304150831,3.26743005658132,2,214,1,0.00934579439252336,1,1,AD,syngoAll,0.795518344093873,13.4203054573324,AD__Astro_no_meta_analysis,Astro_no_meta_analysis,1,"",Astro_no_meta_analysis,0.130624304150831,1,0.883976010070301
