Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
OPC,Postsynaptic.ribosome (Re),0.0620014639354717,5.13943069458861,2,173,1,0.0115606936416185,1,1,AD,syngoAll,1.24253124977582,21.2580149346306,AD__OPC_no_meta_analysis,OPC_no_meta_analysis,1,"",OPC_no_meta_analysis,0.0620014639354717,1,1.20759805612124
OPC,Axo.dendritic.transport (Re),0.0746727719651841,14.0388840368985,1,119,1,0.00840336134453781,1,1,AD,syngoAll,1.80919578156213,108.9380524817,AD__OPC_no_meta_analysis,OPC_no_meta_analysis,1,"",OPC_no_meta_analysis,0.0746727719651841,1,
OPC,Modification.of.postsynaptic.actin.cytoskeleton (Re),0.101898339627108,9.90565617518522,1,124,1,0.00806451612903226,1,1,AD,syngoAll,1.3063860658742,75.1095153447803,AD__OPC_no_meta_analysis,OPC_no_meta_analysis,1,"",OPC_no_meta_analysis,0.101898339627108,1,
OPC,Modification.of.postsynaptic.structure (Re),0.159032722304661,6.01174108379722,1,135,1,0.00740740740740741,1,1,AD,syngoAll,0.810506309750701,44.5906841486919,AD__OPC_no_meta_analysis,OPC_no_meta_analysis,1,"",OPC_no_meta_analysis,0.159032722304661,1,
OPC,Modification.of.synaptic.structure (Re),0.164044613733496,5.80419008856489,1,136,1,0.00735294117647059,1,1,AD,syngoAll,0.78344876085844,43.0004159394951,AD__OPC_no_meta_analysis,OPC_no_meta_analysis,1,"",OPC_no_meta_analysis,0.164044613733496,1,
OPC,Transport (Re),0.173979794453994,5.43004380844468,1,138,1,0.0072463768115942,1,1,AD,syngoAll,0.734513004305576,40.1427552525152,AD__OPC_no_meta_analysis,OPC_no_meta_analysis,1,"",OPC_no_meta_analysis,0.173979794453994,1,
OPC,Protein.translation.at.presynapse (Re),0.253840661330355,3.50326353677161,1,155,1,0.00645161290322581,1,1,AD,syngoAll,0.479121998862439,25.6153034868207,AD__OPC_no_meta_analysis,OPC_no_meta_analysis,1,"",OPC_no_meta_analysis,0.253840661330355,1,
OPC,Presynaptic.ribosome (Re),0.258292487428136,3.43176273209375,1,156,1,0.00641025641025641,1,1,AD,syngoAll,0.469535947283039,25.0822019432909,AD__OPC_no_meta_analysis,OPC_no_meta_analysis,1,"",OPC_no_meta_analysis,0.258292487428136,1,
OPC,Protein.translation.at.synapse (Re),0.275838185607671,3.17205713353024,1,160,1,0.00625,1,1,AD,syngoAll,0.43464909973195,23.1495854117387,AD__OPC_no_meta_analysis,OPC_no_meta_analysis,1,"",OPC_no_meta_analysis,0.275838185607671,1,
OPC,Protein.translation.at.postsynapse (Re),0.275838185607671,3.17205713353024,1,160,1,0.00625,1,1,AD,syngoAll,0.43464909973195,23.1495854117387,AD__OPC_no_meta_analysis,OPC_no_meta_analysis,1,"",OPC_no_meta_analysis,0.275838185607671,1,
