Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
OPC,Synapse (Re),5.12122123268315e-05,1.86634635283409,54,1472,0.00532607008199047,0.0366847826086957,0.00532607008199047,0.00532607008199047,BD,syngoAll,1.39972230851789,2.48852839419656,BD__OPC_no_meta_analysis,OPC_no_meta_analysis,0.00532607008199048,*,OPC_no_meta_analysis,5.12122123268315e-05,0.00532607008199047,4.29062646258424
OPC,Process.in.the.synapse (Re),0.000932491945158968,1.75125016821642,42,1315,0.0304484507248149,0.0319391634980989,0.0969791622965327,0.0304484507248149,BD,syngoAll,1.26864086971201,2.41745100989396,BD__OPC_no_meta_analysis,OPC_no_meta_analysis,0.030448450724815,*,OPC_no_meta_analysis,0.000932491945158968,0.0304484507248149,3.03035491092745
OPC,Trans.synaptic.signaling (Re),0.00103837832094281,2.79563561236779,14,751,0.0304484507248149,0.018641810918775,0.107991345378052,0.0304484507248149,BD,syngoAll,1.60574992100098,4.86724512635632,BD__OPC_no_meta_analysis,OPC_no_meta_analysis,0.030448450724815,*,OPC_no_meta_analysis,0.00103837832094281,0.0304484507248149,2.98364438756335
OPC,Synaptic.signaling (Re),0.00117109425864673,2.75754371653942,14,753,0.0304484507248149,0.0185922974767596,0.12179380289926,0.0304484507248149,BD,syngoAll,1.58437884397234,4.79938707686935,BD__OPC_no_meta_analysis,OPC_no_meta_analysis,0.030448450724815,*,OPC_no_meta_analysis,0.00117109425864673,0.0304484507248149,2.93140814817044
OPC,Chemical.synaptic.transmission (Re),0.00229391306302077,2.79279010589343,12,730,0.042385626322655,0.0164383561643836,0.23856695855416,0.042385626322655,BD,syngoAll,1.53583166557975,5.07847100068224,BD__OPC_no_meta_analysis,OPC_no_meta_analysis,0.042385626322655,*,OPC_no_meta_analysis,0.00229391306302077,0.042385626322655,2.63942304544339
OPC,Postsynapse (Re),0.00244532459553779,1.78908983819651,32,1131,0.042385626322655,0.0282935455349248,0.25431375793593,0.042385626322655,BD,syngoAll,1.24018036450414,2.5809491431658,BD__OPC_no_meta_analysis,OPC_no_meta_analysis,0.042385626322655,*,OPC_no_meta_analysis,0.00244532459553779,0.042385626322655,2.61166348390469
OPC,Postsynaptic.cytoskeleton.organization (Re),0.00399909682961501,7.21920392508404,4,621,0.0594151528971373,0.00644122383252818,0.415906070279961,0.0594151528971373,BD,syngoAll,2.40622136080372,21.659231424386,BD__OPC_no_meta_analysis,OPC_no_meta_analysis,0.0594151528971373,"",OPC_no_meta_analysis,0.00399909682961501,0.0594151528971373,2.39803808022297
OPC,Modulation.of.chemical.synaptic.transmission (Re),0.00464280516025863,3.31290586613606,8,675,0.0603564670833622,0.0118518518518519,0.482851736666898,0.0603564670833622,BD,syngoAll,1.58692470452663,6.91610965950183,BD__OPC_no_meta_analysis,OPC_no_meta_analysis,0.0603564670833622,"",OPC_no_meta_analysis,0.00464280516025863,0.0603564670833622,2.33321954153306
OPC,Presynapse (Re),0.00642631695299031,1.76980930190293,26,1035,0.0742596625678881,0.0251207729468599,0.668336963110993,0.0742596625678881,BD,syngoAll,1.1811156305104,2.6519206792214,BD__OPC_no_meta_analysis,OPC_no_meta_analysis,0.074259662567888,"",OPC_no_meta_analysis,0.00642631695299031,0.0742596625678881,2.19203785837676
OPC,Postsynapse.to.nucleus.signaling.pathway (Re),0.0152999964071128,6.65487819357728,3,618,0.147905353933481,0.00485436893203883,1,0.147905353933481,BD,syngoAll,1.89140226409813,23.4151161876016,BD__OPC_no_meta_analysis,OPC_no_meta_analysis,0.147905353933481,"",OPC_no_meta_analysis,0.0152999964071128,0.147905353933481,1.81530867116745
