Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
Oligo,Regulation.of.neurotransmitter.receptor.localization.to.postsynaptic.specialization.membrane (Re),0.00544411649448094,20.5024435860816,2,133,0.566188115426018,0.0150375939849624,0.566188115426018,0.566188115426018,SCZ,syngoAll,4.63602250465092,90.6704384154214,SCZ__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.566188115426018,"",Oligo_no_meta_analysis,0.00544411649448094,0.566188115426018,2.26407259023414
Oligo,Regulation.of.postsynaptic.membrane.neurotransmitter.receptor.levels (Re),0.0239718158158968,5.0941523442914,3,209,0.800126694960894,0.0143540669856459,1,0.800126694960894,SCZ,syngoAll,1.58956479149841,16.3254673515933,SCZ__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.800126694960896,"",Oligo_no_meta_analysis,0.0239718158158968,0.800126694960894,1.62029906780381
Oligo,Neurotransmitter.receptor.localization.to.postsynaptic.specialization.membrane (Re),0.0270120753321723,8.30383382511685,2,155,0.800126694960894,0.0129032258064516,1,0.800126694960894,SCZ,syngoAll,1.97814242727672,34.8577813429149,SCZ__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.800126694960896,"",Oligo_no_meta_analysis,0.0270120753321723,0.800126694960894,1.5684420477753
Oligo,Protein.catabolic.process.at.postsynapse (Re),0.0637289782487687,16.9437544527632,1,127,0.800126694960894,0.0078740157480315,1,0.800126694960894,SCZ,syngoAll,2.12951661289657,134.815015396866,SCZ__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.800126694960896,"",Oligo_no_meta_analysis,0.0637289782487687,0.800126694960894,
Oligo,Postsynaptic.ribosome (Re),0.0735244339593831,4.64873916272263,2,184,0.800126694960894,0.0108695652173913,1,0.800126694960894,SCZ,syngoAll,1.12527408596205,19.2048995641404,SCZ__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.800126694960896,"",Oligo_no_meta_analysis,0.0735244339593831,0.800126694960894,1.13356831029948
Oligo,Postsynapse (Re),0.074622606228761,1.98152037272824,7,669,0.800126694960894,0.0104633781763827,1,0.800126694960894,SCZ,syngoAll,0.918840675631718,4.27323592834807,SCZ__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.800126694960896,"",Oligo_no_meta_analysis,0.074622606228761,0.800126694960894,1.12712958709627
Oligo,Calcium.dependent.activation.of.synaptic.vesicle.fusion (Re),0.0759829549050176,13.8685086599222,1,129,0.800126694960894,0.00775193798449612,1,0.800126694960894,SCZ,syngoAll,1.77608463057185,108.291873675193,SCZ__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.800126694960896,"",Oligo_no_meta_analysis,0.0759829549050176,0.800126694960894,
Oligo,Presynaptic.endocytic.zone.membrane (Re),0.0759829549050176,13.8685086599222,1,129,0.800126694960894,0.00775193798449612,1,0.800126694960894,SCZ,syngoAll,1.77608463057185,108.291873675193,SCZ__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.800126694960896,"",Oligo_no_meta_analysis,0.0759829549050176,0.800126694960894,
Oligo,Protein.catabolic.process.at.synapse (Re),0.0820501749440831,12.7079949470445,1,130,0.800126694960894,0.00769230769230769,1,0.800126694960894,SCZ,syngoAll,1.63904614181951,98.5287304937223,SCZ__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.800126694960896,"",Oligo_no_meta_analysis,0.0820501749440831,0.800126694960894,
Oligo,Synaptic.vesicle.priming (Re),0.0820501749440831,12.7079949470445,1,130,0.800126694960894,0.00769230769230769,1,0.800126694960894,SCZ,syngoAll,1.63904614181951,98.5287304937223,SCZ__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.800126694960896,"",Oligo_no_meta_analysis,0.0820501749440831,0.800126694960894,
