Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
EN,Neurotransmitter.receptor.transport.to.plasma.membrane (Re),0.100513610080058,10.3095801144253,1,169,1,0.00591715976331361,1,1,SCZ,syngoAll,1.32299779890422,80.3383363326727,SCZ__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.100513610080058,1,
EN,Neurotransmitter.receptor.transport (Re),0.10842184276649,9.45152706249473,1,170,1,0.00588235294117647,1,1,SCZ,syngoAll,1.22152804812255,73.1308330990594,SCZ__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.10842184276649,1,
EN,Presynaptic.cytosol (Re),0.205154696576943,4.53464504942655,1,183,1,0.00546448087431694,1,1,SCZ,syngoAll,0.610648275942797,33.67405843002,SCZ__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.205154696576943,1,
EN,Transport (Re),0.246210100360657,3.65576948396065,1,189,1,0.00529100529100529,1,1,SCZ,syngoAll,0.495968076881964,26.9465942321901,SCZ__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.246210100360657,1,
EN,Postsynaptic.density..Intracellular.component (Re),0.259421392680812,3.43361952281028,1,191,1,0.00523560209424084,1,1,SCZ,syngoAll,0.466706564869257,25.2615752913754,SCZ__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.259421392680812,1,
EN,Postsynaptic.density (Re),0.324185381478292,1.51390083938369,3,383,1,0.00783289817232376,1,1,SCZ,syngoAll,0.479333767060273,4.78141935533294,SCZ__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.324185381478292,1,0.489206572727638
EN,Synaptic.vesicle.endocytosis (Re),0.333993910993124,2.51628949717684,1,203,1,0.00492610837438424,1,1,SCZ,syngoAll,0.344696383556651,18.3689563791488,SCZ__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.333993910993124,1,
EN,Postsynaptic.specialization (Re),0.44274751990673,1.23517228874823,3,433,1,0.0069284064665127,1,1,SCZ,syngoAll,0.391610661066312,3.89583516122201,SCZ__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.44274751990673,1,0.35384386287383
EN,Postsynapse (Re),0.726626622170707,0.809749994683628,4,712,1,0.00561797752808989,1,1,SCZ,syngoAll,0.299011344605649,2.192876844706,SCZ__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.726626622170707,1,0.138688694485925
EN,Synaptic.vesicle.cycle (Re),0.757872640512351,0.70769876326523,1,317,1,0.00315457413249211,1,1,SCZ,syngoAll,0.0984547306512709,5.08698298409972,SCZ__EN_no_meta_analysis,EN_no_meta_analysis,1,"",EN_no_meta_analysis,0.757872640512351,1,
