Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
Oligo,Regulation.of.presynaptic.membrane.potential (Re),0.000309733089613065,6.26638308132883,7,662,0.018148451635125,0.0105740181268882,0.0322122413197587,0.018148451635125,AD,syngoAll,2.74868774715484,14.2859286081549,AD__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.018148451635125,*,Oligo_no_meta_analysis,0.000309733089613065,0.018148451635125,3.50901239532546
Oligo,Presynaptic.membrane (Re),0.000356166056750234,3.32725626617063,13,740,0.018148451635125,0.0175675675675676,0.0370412699020243,0.018148451635125,AD,syngoAll,1.86165668212566,5.94665727954264,AD__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.018148451635125,*,Oligo_no_meta_analysis,0.000356166056750234,0.018148451635125,3.44834747192636
Oligo,Postsynaptic.cytoskeleton (Re),0.000523513027936298,9.22851645338387,5,646,0.018148451635125,0.00773993808049536,0.054445354905375,0.018148451635125,AD,syngoAll,3.34351444929523,25.4718552056291,AD__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.018148451635125,*,Oligo_no_meta_analysis,0.000523513027936298,0.018148451635125,3.28107250617149
Oligo,Synapse (Re),0.000864631040107383,1.66577297883501,51,1501,0.0201770867137803,0.0339773484343771,0.0899216281711678,0.0201770867137803,AD,syngoAll,1.24112035292369,2.23572162883342,AD__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.0201770867137804,*,Oligo_no_meta_analysis,0.000864631040107383,0.0201770867137803,3.06316917742442
Oligo,Postsynaptic.membrane (Re),0.00105561401366051,3.29214402010317,11,724,0.0201770867137803,0.0151933701657459,0.109783857420693,0.0201770867137803,AD,syngoAll,1.75328179984514,6.18167156589335,AD__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.0201770867137804,*,Oligo_no_meta_analysis,0.00105561401366051,0.0201770867137803,2.97649485299629
Oligo,Process.in.the.synapse (Re),0.00117393386962319,1.71656031351978,43,1340,0.0201770867137803,0.032089552238806,0.122089122440812,0.0201770867137803,AD,syngoAll,1.2481934372599,2.36067521426775,AD__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.0201770867137804,*,Oligo_no_meta_analysis,0.00117393386962319,0.0201770867137803,2.93035636719969
Oligo,Postsynaptic.actin.cytoskeleton (Re),0.00150465595183283,10.0533002919624,4,642,0.0201770867137803,0.00623052959501558,0.156484218990614,0.0201770867137803,AD,syngoAll,3.19228556731726,31.6603401008728,AD__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.0201770867137804,*,Oligo_no_meta_analysis,0.00150465595183283,0.0201770867137803,2.82256279262952
Oligo,Integral.component.of.presynaptic.membrane (Re),0.00155208359336772,3.12329609638386,11,729,0.0201770867137803,0.0150891632373114,0.161416693710242,0.0201770867137803,AD,syngoAll,1.6661471811092,5.85481199757665,AD__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.0201770867137804,*,Oligo_no_meta_analysis,0.00155208359336772,0.0201770867137803,2.80908489186607
Oligo,Process.in.the.presynapse (Re),0.00242649296073348,2.29322884963802,17,838,0.0280394742129202,0.0202863961813842,0.252355267916282,0.0280394742129202,AD,syngoAll,1.38950304889183,3.78473336996723,AD__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.0280394742129202,*,Oligo_no_meta_analysis,0.00242649296073348,0.0280394742129202,2.61502096423703
Oligo,Presynapse (Re),0.0030848451555187,1.83612173430921,28,1059,0.0320823896173944,0.0264400377714825,0.320823896173944,0.0320823896173944,AD,syngoAll,1.24208706309327,2.71425661161524,AD__Oligo_no_meta_analysis,Oligo_no_meta_analysis,0.0320823896173945,*,Oligo_no_meta_analysis,0.0030848451555187,0.0320823896173944,2.51076663059071
