Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
Astro,Transmitter.gated.ion.channel.activity.involved.in.regulation.of.postsynaptic.membrane.potential (Re),0.0192535392496101,10.0092513634369,2,137,0.804779605282006,0.0145985401459854,1,0.804779605282006,PD,syngoAll,2.37730291079273,42.1423422322974,PD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.804779605282006,"",Astro_no_meta_analysis,0.0192535392496101,0.804779605282006,1.7154894253611
Astro,Postsynaptic.specialization.membrane (Re),0.0212082869966334,9.47972232524886,2,139,0.804779605282006,0.0143884892086331,1,0.804779605282006,PD,syngoAll,2.25593973798304,39.8349006628018,PD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.804779605282006,"",Astro_no_meta_analysis,0.0212082869966334,0.804779605282006,1.67349440823748
Astro,Regulation.of.postsynapse.organization (Re),0.0264361194416902,8.37748307797924,2,144,0.804779605282006,0.0138888888888889,1,0.804779605282006,PD,syngoAll,2.00182479301442,35.0591235390514,PD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.804779605282006,"",Astro_no_meta_analysis,0.0264361194416902,0.804779605282006,1.57780229460045
Astro,Regulation.of.postsynaptic.membrane.potential (Re),0.0309530617416156,7.66346231010287,2,148,0.804779605282006,0.0135135135135135,1,0.804779605282006,PD,syngoAll,1.83608158396993,31.985863314083,PD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.804779605282006,"",Astro_no_meta_analysis,0.0309530617416156,0.804779605282006,1.50929638600662
Astro,Postsynapse.organization (Re),0.0461334752234308,6.100948829333,2,160,0.959576284647361,0.0125,1,0.959576284647361,PD,syngoAll,1.47026615943161,25.3162166451067,PD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.959576284647361,"",Astro_no_meta_analysis,0.0461334752234308,0.959576284647361,1.33598382886211
Astro,Maintenance.of.synapse.structure (Re),0.0758492321662578,13.7414937741398,1,114,1,0.0087719298245614,1,1,PD,syngoAll,1.78061279847213,106.047003204036,PD__Astro_no_meta_analysis,Astro_no_meta_analysis,1,"",Astro_no_meta_analysis,0.0758492321662578,1,
Astro,Postsynapse.to.nucleus.signaling.pathway (Re),0.0862092399756895,11.9044220997551,1,116,1,0.00862068965517241,1,1,PD,syngoAll,1.55754537881256,90.9862835824272,PD__Astro_no_meta_analysis,Astro_no_meta_analysis,1,"",Astro_no_meta_analysis,0.0862092399756895,1,
Astro,Postsynaptic.signaling.pathway (Re),0.0964542461001943,10.5063641475203,1,118,1,0.00847457627118644,1,1,PD,syngoAll,1.38486582157143,79.7071354357247,PD__Astro_no_meta_analysis,Astro_no_meta_analysis,1,"",Astro_no_meta_analysis,0.0964542461001943,1,
Astro,Pathway (Re),0.101534019055578,9.91933228275253,1,119,1,0.00840336134453781,1,1,PD,syngoAll,1.31154752410716,75.0206539428591,PD__Astro_no_meta_analysis,Astro_no_meta_analysis,1,"",Astro_no_meta_analysis,0.101534019055578,1,
Astro,Ligand.gated.ion.channel.activity.involved.in.regulation.of.presynaptic.membrane.potential (Re),0.106585514495113,9.39959094720897,1,120,1,0.00833333333333333,1,1,PD,syngoAll,1.24628372374673,70.8926132078796,PD__Astro_no_meta_analysis,Astro_no_meta_analysis,1,"",Astro_no_meta_analysis,0.106585514495113,1,
